Gender,Age,Height,Weight,family_history,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
1.0,0.29,0.6799999999999999,0.39,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75
1.0,0.21,0.6639999999999999,0.32,1.0,1.0,0.3333333333333333,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1.0,0.25918524000000004,0.6484924000000001,0.5249339599999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.3265245,0.0,0.046386333333333335,0.3556655,0.3333333333333333,0.5
1.0,0.20978166,0.6884228,0.6602739649999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.33939549999999996,0.0,0.56083,0.4094355,0.3333333333333333,0.5
1.0,0.19,0.6599999999999999,0.28,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5
1.0,0.21768153,0.705664,0.669443145,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.6625099999999999,0.0,0.480597,0.459234,0.3333333333333333,0.5
0.0,0.2,0.732,0.33,0.0,0.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.5
0.0,0.2515462,0.7033592,0.56044511,1.0,1.0,0.3695543333333333,0.75,0.3333333333333333,0.0,0.5,0.0,0.41007299999999997,0.000858,0.3333333333333333,0.75
1.0,0.26,0.6490812,0.5560809600000001,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.8536005,0.0,0.0,0.083636,0.3333333333333333,0.5
1.0,0.22899740000000002,0.664686,0.412978965,1.0,1.0,0.40125133333333335,0.3388385,0.3333333333333333,0.0,0.8827965,0.0,0.04278066666666667,0.829738,0.3333333333333333,0.5
0.0,0.29721964,0.7675436,0.649958115,1.0,1.0,0.6804586666666667,0.75,0.3333333333333333,0.0,0.06010649999999995,0.0,0.35181666666666667,0.0,0.3333333333333333,0.5
0.0,0.3,0.768,0.65,1.0,0.0,0.6666666666666666,0.75,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5
0.0,0.17888073,0.7367516000000001,0.3,1.0,1.0,1.0,0.9330315,0.3333333333333333,0.0,0.5,0.0,0.666978,0.192331,0.0,0.75
0.0,0.17,0.72,0.29,0.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.0
1.0,0.23,0.6444232000000001,0.420955625,1.0,1.0,0.7137600000000001,0.747278,0.3333333333333333,0.0,0.7599205,0.0,0.70379,0.0067415,0.0,0.5
0.0,0.27439056,0.7141108,0.563703985,1.0,1.0,0.718394,0.75,0.3333333333333333,0.0,0.5245394999999999,0.0,0.0,0.87496,0.3333333333333333,0.75
1.0,0.25976209,0.6457936,0.524997015,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.11877850000000001,0.0,0.027891666666666665,0.2718805,0.3333333333333333,0.5
1.0,0.20801791000000003,0.6885904,0.65521137,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.41859199999999996,0.0,0.5083883333333333,0.4632215,0.3333333333333333,0.5
1.0,0.20206358000000002,0.6953587999999999,0.46945341,1.0,1.0,0.665546,0.75,0.3333333333333333,0.0,0.01659949999999999,0.0,0.194931,0.2591485,0.3333333333333333,0.5
1.0,0.32593129,0.6887612,0.363744515,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.669616,0.3333333333333333,0.75
1.0,0.21,0.7017988,0.38978460499999995,1.0,1.0,0.815624,0.59307775,0.3333333333333333,0.0,0.40515500000000004,0.0,0.031631,0.825389,0.3333333333333333,0.5
0.0,0.2,0.792,0.625,1.0,1.0,0.6666666666666666,0.75,1.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5
1.0,0.21131526,0.6957828,0.7518878499999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.659956,0.0,0.5275583333333334,0.340373,0.3333333333333333,0.5
1.0,0.18024853,0.6799999999999999,0.25,0.0,1.0,0.3605333333333333,0.88013875,0.6666666666666666,0.0,0.008484000000000047,0.0,0.21713733333333332,0.5,0.3333333333333333,0.5
0.0,0.21929386999999997,0.6792195999999999,0.375,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.8817865,0.0,0.5009036666666666,0.0639395,0.3333333333333333,0.5
1.0,0.22956845,0.6474744,0.40640789,1.0,1.0,0.798755,0.26835525,0.3333333333333333,0.0,0.4899165,0.0,0.007532666666666667,0.030641,0.0,0.5
1.0,0.23365041,0.6977276,0.6672624500000001,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.9195344999999999,0.0,0.41034366666666666,0.396248,0.3333333333333333,0.5
0.0,0.25486521,0.7049844000000001,0.57765811,1.0,1.0,0.7261026666666667,0.75,0.3333333333333333,0.0,0.582902,0.0,0.4735583333333333,0.9378415,0.3333333333333333,0.5
0.0,0.23411141000000002,0.7020568,0.59596461,1.0,1.0,0.6692816666666667,0.7386115,0.3333333333333333,0.0,0.484398,0.0,0.5291353333333334,0.4194735,0.3333333333333333,0.5
1.0,0.2519291,0.6799999999999999,0.403748285,1.0,1.0,0.8484233333333333,0.75,0.3333333333333333,0.0,0.634782,0.0,0.16770733333333332,0.5,0.6666666666666666,0.5
1.0,0.21895468,0.657824,0.440595695,1.0,1.0,0.8979529999999999,0.25007075,0.3333333333333333,0.0,1.0,0.0,0.40046766666666667,0.806216,0.0,0.5
1.0,0.24063874,0.6949252,0.665832975,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.9231294999999999,0.0,0.4319196666666667,0.361577,0.3333333333333333,0.5
0.0,0.44,0.64,0.4,1.0,0.0,0.6666666666666666,0.75,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19,0.704,0.395,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5
1.0,0.36,0.632,0.3,1.0,0.0,1.0,0.75,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.75
1.0,0.22538932,0.6415852,0.410063185,1.0,1.0,0.37455733333333335,0.253729,0.3333333333333333,0.0,0.521039,0.0,0.6155553333333333,0.7130515,0.0,0.5
1.0,0.18,0.58,0.265,0.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.0,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5
0.0,0.29622803999999997,0.7256208,0.5470581099999999,1.0,1.0,0.8026056666666667,0.51750825,0.3333333333333333,0.0,0.3981285,0.0,0.41149433333333335,0.089354,0.3333333333333333,0.75
1.0,0.20217015,0.6863279999999999,0.6473327050000001,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.37795350000000005,0.0,0.49602999999999997,0.428859,0.3333333333333333,0.5
0.0,0.21,0.648,0.35,0.0,1.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5
1.0,0.26,0.6496535999999999,0.55765604,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.804594,0.0,0.0,0.087015,0.3333333333333333,0.5
1.0,0.21022206000000002,0.69598,0.678466905,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.3316065,0.0,0.3646783333333334,0.3933325,0.3333333333333333,0.5
1.0,0.19,0.6599999999999999,0.41,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5
0.0,0.26607478,0.7172696000000001,0.59082541,1.0,1.0,0.6673586666666668,0.75,0.3333333333333333,0.0,0.6691864999999999,0.0,0.2991873333333333,0.040578,0.3333333333333333,0.5
0.0,0.41,0.72,0.495,0.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75
1.0,0.26,0.6531932,0.555789055,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.819448,0.0,0.0,0.1122795,0.3333333333333333,0.5
1.0,0.23,0.6599999999999999,0.295,0.0,0.0,1.0,0.25,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5
1.0,0.28,0.6799999999999999,0.365,1.0,0.0,0.6666666666666666,0.75,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0
1.0,0.38148845000000003,0.6231232,0.398308465,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.13738700000000004,0.0,0.0,0.0,0.3333333333333333,0.75
1.0,0.26,0.6567396,0.558413465,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.8161265,0.0,0.0,0.1221025,0.3333333333333333,0.5
0.0,0.21,0.6440836,0.34432504,0.0,1.0,0.6367253333333334,0.73453375,0.0,0.0,0.9715484999999999,0.0,0.3324006666666667,0.103961,0.3333333333333333,0.5
1.0,0.18,0.6679999999999999,0.455,1.0,1.0,0.3333333333333333,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5
1.0,0.21012569,0.7034512,0.391850195,1.0,1.0,1.0,0.25,0.3333333333333333,0.0,0.5,0.0,0.9906106666666666,0.0,0.3333333333333333,0.5
0.0,0.25,0.6799999999999999,0.34,0.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.0,0.5,0.0,0.0,0.5,0.0,0.5
0.0,0.21,0.6679999999999999,0.335,1.0,1.0,1.0,0.25,1.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.5
0.0,0.30475248,0.7205472,0.605471285,1.0,1.0,0.7761563333333333,0.75,0.3333333333333333,0.0,0.500604,0.0,0.266829,0.088339,0.3333333333333333,0.75
0.0,0.31387982000000003,0.724086,0.52627177,1.0,1.0,0.7990933333333333,0.5091985,0.3333333333333333,0.0,0.8297095000000001,0.0,0.35400366666666666,0.8855675,0.3333333333333333,0.75
0.0,0.18,0.728372,0.543710025,1.0,1.0,0.6666666666666666,0.3138375,0.3333333333333333,0.0,0.7485325,0.0,0.3333333333333333,0.7208025,0.0,0.5
0.0,0.18426619,0.7108432,0.285729585,1.0,1.0,0.6666666666666666,0.773029,0.3333333333333333,0.0,0.7132324999999999,0.0,0.6666666666666666,0.919931,0.0,0.75
0.0,0.23,0.756,0.325,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5
1.0,0.25968792,0.6531583999999999,0.5249446249999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.11991649999999998,0.0,0.054093,0.3096175,0.3333333333333333,0.5
0.0,0.23,0.7342571999999999,0.29427208,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.513992,0.0,0.553852,0.057358,0.3333333333333333,0.75
0.0,0.25,0.732,0.605,1.0,0.0,1.0,0.75,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
0.0,0.19865894999999997,0.704132,0.2768535,1.0,1.0,0.7067283333333334,1.0,0.3333333333333333,0.0,0.7910824999999999,0.0,0.6666666666666666,0.7553045,0.0,0.75
1.0,0.20520992,0.6674568,0.623523905,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.078175,0.0,0.262276,0.1831925,0.3333333333333333,0.5
0.0,0.18,0.6799999999999999,0.27649999999999997,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.5
0.0,0.2405331,0.7490243999999999,0.607355385,1.0,1.0,0.936009,0.67076525,0.3333333333333333,0.0,0.8202415000000001,0.0,0.4267303333333334,0.0,0.3333333333333333,0.5
0.0,0.22882558,0.7173803999999999,0.44954629500000004,1.0,1.0,0.6330386666666666,0.5937565,0.3333333333333333,0.0,0.19926999999999995,0.0,0.0,0.6828965,0.3333333333333333,0.5
1.0,0.21310907,0.688256,0.25,1.0,1.0,0.9731946666666667,0.92445775,0.6666666666666666,0.0,0.07356050000000003,0.0,0.33101933333333333,0.04461,0.0,0.5
1.0,0.19,0.7119527999999999,0.40045943,1.0,1.0,0.35950966666666667,0.3029015,0.3333333333333333,0.0,0.7840315,0.0,1.0,0.4089915,0.0,0.5
1.0,0.23,0.64,0.415,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.5
1.0,0.17767432,0.697516,0.25,0.0,1.0,0.44828466666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5
0.0,0.19858973,0.648,0.347876575,0.0,1.0,0.728646,0.25,0.0,0.0,0.906765,0.0,0.3333333333333333,0.555111,0.3333333333333333,0.5
1.0,0.26,0.6516764,0.5241338799999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.827351,0.0,0.0,0.277734,0.3333333333333333,0.5
0.0,0.21556361,0.7094655999999999,0.580801645,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.5,0.0,0.46639433333333336,0.5,0.3333333333333333,0.5
1.0,0.21768833999999998,0.6933532,0.6776242849999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.24286799999999997,0.0,0.6501246666666667,0.434619,0.3333333333333333,0.5
1.0,0.20190733000000002,0.6723048,0.62709274,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.06218299999999999,0.0,0.2923556666666667,0.276003,0.3333333333333333,0.5
0.0,0.22,0.712,0.449,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.5
1.0,0.40821514999999997,0.6212104,0.3887259,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.2030575,0.0,0.0,0.0,0.3333333333333333,0.75
1.0,0.2,0.648,0.225,0.0,1.0,1.0,0.75,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5
1.0,0.23,0.6,0.275,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0
1.0,0.26,0.6489672,0.553381715,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.8457920000000001,0.0,0.0,0.2127365,0.3333333333333333,0.5
1.0,0.29970445,0.6443452,0.247580135,1.0,1.0,0.6863793333333333,0.9762145,0.6666666666666666,0.0,0.5,0.0,0.27399233333333334,0.0,0.0,0.5
0.0,0.32,0.7,0.6,1.0,0.0,1.0,0.75,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.75
0.0,0.24122589000000003,0.7427036,0.47943528,1.0,1.0,0.37202266666666667,0.61226675,0.3333333333333333,0.0,0.5,0.0,0.30878333333333335,0.985585,0.3333333333333333,0.5
1.0,0.20406871,0.7023912,0.26849780500000003,1.0,1.0,0.6666666666666666,0.9729985,0.6666666666666666,0.0,0.43196500000000004,0.0,0.956709,1.0,0.0,0.5
0.0,0.33,0.74,0.495,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.75
1.0,0.33732714,0.67189,0.37442611,1.0,1.0,1.0,0.2842875,0.3333333333333333,0.0,0.0003474999999999451,0.0,0.08709133333333334,0.0,0.3333333333333333,0.75
1.0,0.22804818000000002,0.6452476,0.41318081,1.0,1.0,0.9881396666666666,0.25,0.3333333333333333,0.0,0.988758,0.0,0.247371,1.0,0.3333333333333333,0.5
0.0,0.23479181000000002,0.6720684,0.45534027,1.0,1.0,0.4066746666666667,0.75,0.3333333333333333,0.0,0.02312700000000001,0.0,0.173663,0.307995,0.0,0.75
0.0,0.31034092,0.7544436,0.646747355,1.0,1.0,0.8332086666666667,0.75,0.3333333333333333,1.0,0.06266899999999997,0.0,0.3150733333333333,0.5112525,0.3333333333333333,0.5
0.0,0.21701643,0.7584291999999999,0.45262230000000003,1.0,1.0,0.8092296666666666,0.9288265,0.3333333333333333,0.0,0.938048,0.0,0.605256,0.2132325,0.3333333333333333,0.5
0.0,0.28363149,0.7173904,0.563625025,1.0,1.0,0.6637466666666666,0.75,0.3333333333333333,0.0,0.5,0.0,0.0,0.146478,0.3333333333333333,0.5
1.0,0.22362877,0.6428728,0.411842205,1.0,1.0,0.6268446666666666,0.7016415,0.3333333333333333,0.0,0.6566225000000001,0.0,0.7155926666666667,0.098042,0.0,0.5
0.0,0.21,0.728,0.335,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0
1.0,0.21,0.608,0.21,0.0,1.0,1.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5
1.0,0.19529746,0.7004152,0.669215165,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.9775375,0.0,0.48682000000000003,0.327779,0.3333333333333333,0.5
0.0,0.26,0.6799999999999999,0.36,0.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.5
0.0,0.1972925,0.717326,0.29097575,1.0,1.0,0.8362783333333333,0.85897625,0.3333333333333333,0.0,0.5384665,0.0,0.6755559999999999,0.721664,0.0,0.75
0.0,0.22889099000000002,0.7170132,0.5807888299999999,1.0,1.0,0.6655486666666667,0.75,0.3333333333333333,0.0,0.5,0.0,0.533512,0.369842,0.3333333333333333,0.5
1.0,0.19,0.644,0.26899999999999996,1.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5
0.0,0.17469417,0.719458,0.298063585,1.0,1.0,0.7786813333333332,1.0,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.0665025,0.0,0.75
1.0,0.26,0.6505932,0.55678531,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.809695,0.0,0.0,0.085517,0.3333333333333333,0.5
0.0,0.16496977999999998,0.6764824,0.25,0.0,1.0,0.6666666666666666,0.4077115,0.3333333333333333,0.0,0.9877640000000001,0.0,0.182997,0.184567,0.3333333333333333,0.5
1.0,0.18,0.6742532,0.450163355,1.0,1.0,0.8321516666666667,0.75,0.3333333333333333,0.0,0.425172,0.0,0.355367,0.3661325,0.3333333333333333,0.5
0.0,0.20825962,0.7173512,0.5282751849999999,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.07769199999999998,0.0,0.0013126666666666666,0.2634995,0.3333333333333333,0.5
1.0,0.4,0.6719999999999999,0.4,0.0,0.0,1.0,0.75,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.75
0.0,0.22469350999999999,0.705006,0.525000485,1.0,1.0,0.7609343333333333,0.75,0.3333333333333333,0.0,0.5521320000000001,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5
0.0,0.22088059000000002,0.7212528,0.5316478450000001,1.0,1.0,0.782915,0.75,0.3333333333333333,0.0,0.5483754999999999,0.0,0.18152133333333334,0.33844,0.3333333333333333,0.5
1.0,0.26,0.6379104,0.553204645,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.8199080000000001,0.0,0.0,0.226118,0.3333333333333333,0.5
0.0,0.23,0.6599999999999999,0.475,1.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.75
0.0,0.2,0.64,0.25,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,0.0,1.0,1.0,0.0,0.5
0.0,0.21,0.648,0.35,0.0,1.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5
1.0,0.18766033000000001,0.6318244,0.20945102,0.0,1.0,0.675858,0.25,0.3333333333333333,0.0,0.318163,0.0,0.0,0.9530705,0.3333333333333333,0.5
0.0,0.18900253,0.7001436,0.399143625,1.0,1.0,0.6666666666666666,0.55702825,0.3333333333333333,0.0,0.522502,0.0,0.43122166666666667,0.480903,0.6666666666666666,0.5
0.0,0.24149036,0.7299604000000001,0.6040285750000001,1.0,1.0,0.7417163333333333,0.75,0.3333333333333333,0.0,0.6789890000000001,0.0,0.6479143333333334,0.341064,0.3333333333333333,0.5
0.0,0.21,0.74,0.415,1.0,1.0,0.6666666666666666,0.25,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.0,0.21746113,0.6674211999999999,0.47227197,1.0,1.0,0.6666666666666666,0.7420245,0.3333333333333333,0.0,0.5,0.0,0.0,0.646238,0.0,0.5
0.0,0.25696736000000003,0.7258784,0.53779815,1.0,1.0,0.9737416666666667,0.75,0.3333333333333333,0.0,0.9347194999999999,0.0,0.06058433333333333,0.0667615,0.3333333333333333,0.5
0.0,0.30242597,0.7039088,0.5919118050000001,1.0,1.0,0.7708426666666667,0.75,0.3333333333333333,0.0,0.604034,0.0,0.35890666666666665,0.5178555,0.3333333333333333,0.75
1.0,0.21704699000000002,0.7150456000000001,0.6892912699999999,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.765728,0.0,0.660246,0.4178855,0.3333333333333333,0.5
1.0,0.21413498,0.68796,0.669430155,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.7087600000000001,0.0,0.5187183333333333,0.436968,0.3333333333333333,0.5
0.0,0.18,0.7246952,0.54448662,1.0,1.0,0.6666666666666666,0.30054475,0.3333333333333333,0.0,0.681465,0.0,0.3333333333333333,0.73787,0.0,0.5
0.0,0.3136347,0.7477292,0.637537055,1.0,1.0,0.979909,0.75,0.3333333333333333,1.0,0.17206100000000002,0.0,0.3078093333333333,0.716168,0.3333333333333333,0.5
0.0,0.19,0.72,0.4,0.0,1.0,0.6666666666666666,0.25,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5
1.0,0.25777564999999997,0.6512819999999999,0.5368935100000001,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.7533155,0.0,0.008595666666666666,0.2420825,0.3333333333333333,0.5
1.0,0.26,0.6550900000000001,0.556044815,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.85457,0.0,0.0,0.055259,0.3333333333333333,0.5
1.0,0.36310292,0.6805588,0.415,1.0,1.0,0.6666666666666666,0.25,0.3333333333333333,0.0,0.5,0.0,0.490724,0.0,0.0,0.75
0.0,0.2332012,0.6823252,0.41005980999999997,1.0,1.0,0.928157,0.53063625,0.3333333333333333,0.0,0.9920765,0.0,0.7214906666666666,0.101989,0.3333333333333333,0.5
1.0,0.21008050999999997,0.6599999999999999,0.44063272,1.0,1.0,0.8191823333333333,0.2501525,0.3333333333333333,0.0,1.0,0.0,0.45384433333333335,0.5,0.0,0.5
0.0,0.22719385,0.698658,0.48437751,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.8570454999999999,0.0,0.88034,0.6123685,0.0,0.5
1.0,0.26591628,0.6799999999999999,0.39004194,1.0,1.0,0.911438,0.75,0.3333333333333333,0.0,1.0,0.0,0.299234,0.4541355,0.6666666666666666,0.5
0.0,0.22396504,0.7476392,0.307055705,1.0,1.0,1.0,0.81580025,0.3333333333333333,0.0,0.6166370000000001,0.0,0.5192456666666666,0.0001775,0.3333333333333333,0.75
0.0,0.24,0.6799999999999999,0.34,0.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,1.0
1.0,0.23,0.6599999999999999,0.45,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,1.0,0.0,0.0,0.5,0.0,0.5
0.0,0.19,0.7,0.38,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.5
0.0,0.29827481,0.7598352,0.621346255,1.0,1.0,0.6829873333333333,0.75,0.3333333333333333,0.0,0.9114355000000001,0.0,0.35538966666666666,0.0,0.3333333333333333,0.5
1.0,0.21,0.608,0.21,0.0,1.0,1.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5
1.0,0.26,0.6557004,0.5596350050000001,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.8377835,0.0,0.0,0.0409645,0.3333333333333333,0.5
0.0,0.22,0.6799999999999999,0.35,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.75
1.0,0.20172661000000003,0.6422084,0.223307305,0.0,0.0,1.0,0.7234445,0.6666666666666666,0.0,0.0,1.0,0.2565753333333333,0.0,0.3333333333333333,0.5
1.0,0.16,0.628,0.245,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.5
1.0,0.18,0.7053860000000001,0.251395265,0.0,1.0,0.522367,0.75,0.3333333333333333,0.0,0.49706950000000005,0.0,0.03599366666666667,0.5,0.3333333333333333,0.5
0.0,0.17377130999999998,0.7244952,0.29415355000000004,1.0,1.0,0.8279930000000001,0.9406945,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.4650255,0.0,0.75
0.0,0.24,0.712,0.32,1.0,1.0,1.0,0.75,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5
1.0,0.21071194999999998,0.6465868,0.34385925,1.0,1.0,0.48417466666666664,0.98763825,0.0,0.0,0.554929,0.0,0.1696156666666667,0.5973165,0.3333333333333333,0.5
1.0,0.30711381,0.6147275999999999,0.32956344000000004,1.0,0.0,0.676752,0.73718025,0.3333333333333333,0.0,0.49216150000000003,0.0,0.3288046666666667,0.1668365,0.0,0.5
0.0,0.18,0.712,0.322,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,0.5,0.0,1.0,1.0,0.0,0.0
1.0,0.2,0.6639999999999999,0.3,1.0,0.0,1.0,0.75,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
0.0,0.25509033999999997,0.708876,0.57048828,1.0,1.0,0.7311033333333333,0.75,0.3333333333333333,0.0,0.5449915000000001,0.0,0.45366466666666666,0.428719,0.3333333333333333,0.5
0.0,0.22,0.752,0.45,1.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.75
0.0,0.17,0.7,0.35,1.0,0.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0
1.0,0.19821995999999997,0.6613724000000001,0.37545219500000004,1.0,0.0,0.922012,0.610953,0.3333333333333333,0.0,0.8539635000000001,0.0,0.23427966666666666,0.4137195,0.3333333333333333,0.5
1.0,0.19,0.6799999999999999,0.32,1.0,1.0,1.0,0.75,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5
0.0,0.21,0.6599999999999999,0.265,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5
0.0,0.24178638,0.746964,0.608421555,1.0,1.0,0.9848056666666666,0.66443,0.3333333333333333,0.0,0.5523480000000001,0.0,0.2900186666666667,0.0,0.3333333333333333,0.5
1.0,0.22679935,0.64336,0.41301992,1.0,1.0,0.8997606666666668,0.25,0.3333333333333333,0.0,0.7993159999999999,0.0,0.09736433333333333,1.0,0.3333333333333333,0.5
1.0,0.18,0.6578728,0.341960665,1.0,1.0,0.6666666666666666,0.28292375,0.3333333333333333,0.0,0.17226949999999996,0.0,0.0,0.796285,0.0,0.5
0.0,0.30079371,0.7242464,0.46430127,1.0,1.0,0.6666666666666666,0.75,0.3333333333333333,0.0,0.311319,0.0,0.011248333333333332,0.0529475,0.3333333333333333,0.5
